time: 2021-03-11 17:44:55.588590        x1: -0.272    y1: 0.176    z1: -0.944
time: 2021-03-11 17:44:55.588590        x2: 0.272    y2: 0.24    z2: -0.976
time: 2021-03-11 17:44:56.027380        x1: -0.48    y1: 0.08    z1: -0.896
time: 2021-03-11 17:44:56.027380        x2: 0.32    y2: 0.16    z2: -0.96
time: 2021-03-11 17:44:56.466100        x1: -0.688    y1: -0.048    z1: -0.784
time: 2021-03-11 17:44:56.466100        x2: 0.432    y2: 0.24    z2: -0.832
time: 2021-03-11 17:44:56.856166        x1: -0.912    y1: 0.096    z1: -0.48
time: 2021-03-11 17:44:56.856166        x2: 0.48    y2: 0.32    z2: -0.88
time: 2021-03-11 17:44:57.294723        x1: -0.8    y1: 0.128    z1: -0.64
time: 2021-03-11 17:44:57.294723        x2: 0.512    y2: 0.368    z2: -0.736
time: 2021-03-11 17:44:57.684909        x1: -0.688    y1: 0.08    z1: -0.752
time: 2021-03-11 17:44:57.684909        x2: 0.448    y2: 0.336    z2: -0.832
time: 2021-03-11 17:44:58.025950        x1: -0.8    y1: 0.144    z1: -0.736
time: 2021-03-11 17:44:58.025950        x2: 0.512    y2: 0.352    z2: -0.8
time: 2021-03-11 17:44:58.464837        x1: -0.688    y1: 0.128    z1: -0.688
time: 2021-03-11 17:44:58.464837        x2: 0.496    y2: 0.384    z2: -0.784
time: 2021-03-11 17:44:58.854725        x1: -0.688    y1: 0.096    z1: -0.768
time: 2021-03-11 17:44:58.854725        x2: 0.576    y2: 0.448    z2: -0.688
time: 2021-03-11 17:44:59.293658        x1: -0.752    y1: 0.112    z1: -0.688
time: 2021-03-11 17:44:59.293658        x2: 0.592    y2: 0.448    z2: -0.72
time: 2021-03-11 17:44:59.683455        x1: -0.736    y1: 0.096    z1: -0.704
time: 2021-03-11 17:44:59.683455        x2: 0.544    y2: 0.432    z2: -0.72
time: 2021-03-11 17:45:00.073505        x1: -0.752    y1: 0.096    z1: -0.672
time: 2021-03-11 17:45:00.073505        x2: 0.608    y2: 0.432    z2: -0.72
time: 2021-03-11 17:45:00.464016        x1: -0.752    y1: 0.112    z1: -0.688
time: 2021-03-11 17:45:00.464016        x2: 0.592    y2: 0.448    z2: -0.72
time: 2021-03-11 17:45:00.854100        x1: -0.752    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:00.854100        x2: 0.544    y2: 0.432    z2: -0.752
time: 2021-03-11 17:45:01.245017        x1: -0.752    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:01.245017        x2: 0.608    y2: 0.416    z2: -0.704
time: 2021-03-11 17:45:01.633694        x1: -0.736    y1: 0.112    z1: -0.688
time: 2021-03-11 17:45:01.633694        x2: 0.608    y2: 0.448    z2: -0.704
time: 2021-03-11 17:45:02.024228        x1: -0.736    y1: 0.112    z1: -0.688
time: 2021-03-11 17:45:02.024228        x2: 0.64    y2: 0.464    z2: -0.688
time: 2021-03-11 17:45:02.413450        x1: -0.752    y1: 0.112    z1: -0.704
time: 2021-03-11 17:45:02.413450        x2: 0.624    y2: 0.448    z2: -0.688
time: 2021-03-11 17:45:02.803914        x1: -0.736    y1: 0.112    z1: -0.704
time: 2021-03-11 17:45:02.803914        x2: 0.608    y2: 0.464    z2: -0.72
time: 2021-03-11 17:45:03.193638        x1: -0.736    y1: 0.096    z1: -0.72
time: 2021-03-11 17:45:03.193638        x2: 0.288    y2: 0.288    z2: -0.832
time: 2021-03-11 17:45:03.680442        x1: -0.72    y1: 0.112    z1: -0.72
time: 2021-03-11 17:45:03.680442        x2: 0.592    y2: 0.352    z2: -0.768
time: 2021-03-11 17:45:03.972988        x1: -0.72    y1: 0.112    z1: -0.704
time: 2021-03-11 17:45:03.972988        x2: 0.688    y2: 0.336    z2: -0.736
time: 2021-03-11 17:45:04.266154        x1: -0.72    y1: 0.128    z1: -0.72
time: 2021-03-11 17:45:04.266154        x2: 0.704    y2: 0.272    z2: -0.704
time: 2021-03-11 17:45:04.656414        x1: -0.72    y1: 0.096    z1: -0.736
time: 2021-03-11 17:45:04.656414        x2: 0.704    y2: 0.256    z2: -0.688
time: 2021-03-11 17:45:05.046412        x1: -0.72    y1: 0.096    z1: -0.72
time: 2021-03-11 17:45:05.046412        x2: 0.736    y2: 0.256    z2: -0.656
time: 2021-03-11 17:45:05.435515        x1: -0.736    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:05.435515        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:05.728030        x1: -0.736    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:05.728030        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:06.021237        x1: -0.752    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:06.021237        x2: 0.736    y2: 0.256    z2: -0.672
time: 2021-03-11 17:45:06.362299        x1: -0.736    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:06.362299        x2: 0.736    y2: 0.256    z2: -0.672
time: 2021-03-11 17:45:06.752850        x1: -0.752    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:06.752850        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:07.093776        x1: -0.752    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:07.093776        x2: 0.752    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:07.483784        x1: -0.864    y1: 0.048    z1: -0.608
time: 2021-03-11 17:45:07.483784        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:07.874134        x1: -0.72    y1: 0.096    z1: -0.704
time: 2021-03-11 17:45:07.874134        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:08.361311        x1: -0.768    y1: 0.08    z1: -0.672
time: 2021-03-11 17:45:08.361311        x2: 0.736    y2: 0.24    z2: -0.656
time: 2021-03-11 17:45:08.751559        x1: -0.752    y1: 0.08    z1: -0.72
time: 2021-03-11 17:45:08.751559        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:09.190353        x1: -0.72    y1: 0.096    z1: -0.736
time: 2021-03-11 17:45:09.190353        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:09.580295        x1: -0.768    y1: 0.08    z1: -0.72
time: 2021-03-11 17:45:09.580295        x2: 0.736    y2: 0.256    z2: -0.672
time: 2021-03-11 17:45:09.970117        x1: -0.768    y1: 0.064    z1: -0.672
time: 2021-03-11 17:45:09.970117        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:10.360377        x1: -0.768    y1: 0.08    z1: -0.72
time: 2021-03-11 17:45:10.360377        x2: 0.736    y2: 0.256    z2: -0.656
time: 2021-03-11 17:45:10.750397        x1: -0.752    y1: 0.08    z1: -0.704
time: 2021-03-11 17:45:10.750397        x2: 0.736    y2: 0.256    z2: -0.672
time: 2021-03-11 17:45:11.091402        x1: -0.752    y1: 0.08    z1: -0.72
time: 2021-03-11 17:45:11.091402        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:11.481360        x1: -0.752    y1: 0.064    z1: -0.688
time: 2021-03-11 17:45:11.481360        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:11.871421        x1: -0.752    y1: 0.08    z1: -0.704
time: 2021-03-11 17:45:11.871421        x2: 0.736    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:12.261600        x1: -0.752    y1: 0.08    z1: -0.688
time: 2021-03-11 17:45:12.261600        x2: 0.736    y2: 0.256    z2: -0.656
time: 2021-03-11 17:45:12.651693        x1: -0.72    y1: 0.128    z1: -0.624
time: 2021-03-11 17:45:12.651693        x2: 0.72    y2: 0.24    z2: -0.672
time: 2021-03-11 17:45:13.090176        x1: -0.736    y1: 0.08    z1: -0.64
time: 2021-03-11 17:45:13.090176        x2: 0.752    y2: 0.256    z2: -0.656
time: 2021-03-11 17:45:13.480328        x1: -0.752    y1: 0.08    z1: -0.688
time: 2021-03-11 17:45:13.480328        x2: 0.736    y2: 0.256    z2: -0.672
time: 2021-03-11 17:45:13.870351        x1: -0.768    y1: 0.08    z1: -0.688
time: 2021-03-11 17:45:13.870351        x2: 0.752    y2: 0.272    z2: -0.64
time: 2021-03-11 17:45:14.260430        x1: -0.784    y1: 0.08    z1: -0.672
time: 2021-03-11 17:45:14.260430        x2: 0.752    y2: 0.288    z2: -0.64
time: 2021-03-11 17:45:14.650218        x1: -0.768    y1: 0.08    z1: -0.672
time: 2021-03-11 17:45:14.650218        x2: 0.72    y2: 0.288    z2: -0.672
time: 2021-03-11 17:45:14.991107        x1: -0.752    y1: 0.096    z1: -0.688
time: 2021-03-11 17:45:14.991107        x2: 0.736    y2: 0.24    z2: -0.656
time: 2021-03-11 17:45:15.333042        x1: -0.752    y1: 0.096    z1: -0.672
time: 2021-03-11 17:45:15.333042        x2: 0.768    y2: 0.16    z2: -0.624
time: 2021-03-11 17:45:15.722126        x1: -0.784    y1: 0.08    z1: -0.656
time: 2021-03-11 17:45:15.722126        x2: 0.768    y2: 0.112    z2: -0.656
time: 2021-03-11 17:45:16.063319        x1: -0.752    y1: 0.08    z1: -0.736
time: 2021-03-11 17:45:16.063319        x2: 0.848    y2: 0.08    z2: -0.608
time: 2021-03-11 17:45:16.453982        x1: -0.576    y1: 0.08    z1: -0.848
time: 2021-03-11 17:45:16.453982        x2: 0.832    y2: 0.064    z2: -0.608
time: 2021-03-11 17:45:16.795212        x1: -0.608    y1: 0.096    z1: -0.848
time: 2021-03-11 17:45:16.795212        x2: 0.816    y2: 0.0    z2: -0.592
time: 2021-03-11 17:45:17.185555        x1: -0.624    y1: 0.112    z1: -0.784
time: 2021-03-11 17:45:17.185555        x2: 0.832    y2: 0.048    z2: -0.624
time: 2021-03-11 17:45:17.624275        x1: -0.688    y1: 0.112    z1: -0.784
time: 2021-03-11 17:45:17.624275        x2: 0.72    y2: 0.112    z2: -0.672
time: 2021-03-11 17:45:18.014237        x1: -0.624    y1: 0.048    z1: -0.848
time: 2021-03-11 17:45:18.014237        x2: 0.736    y2: 0.272    z2: -0.688
time: 2021-03-11 17:45:18.453142        x1: -0.688    y1: 0.064    z1: -0.784
time: 2021-03-11 17:45:18.453142        x2: 0.736    y2: 0.288    z2: -0.672
time: 2021-03-11 17:45:18.843123        x1: -0.656    y1: 0.064    z1: -0.816
time: 2021-03-11 17:45:18.843123        x2: 0.72    y2: 0.272    z2: -0.656
time: 2021-03-11 17:45:19.232761        x1: -0.656    y1: 0.08    z1: -0.8
time: 2021-03-11 17:45:19.232761        x2: 0.736    y2: 0.272    z2: -0.656
time: 2021-03-11 17:45:19.670983        x1: -0.656    y1: 0.08    z1: -0.8
time: 2021-03-11 17:45:19.670983        x2: 0.736    y2: 0.288    z2: -0.656
time: 2021-03-11 17:45:19.963420        x1: -0.672    y1: 0.064    z1: -0.8
time: 2021-03-11 17:45:19.963420        x2: 0.736    y2: 0.288    z2: -0.656
time: 2021-03-11 17:45:20.256487        x1: -0.656    y1: 0.08    z1: -0.816
time: 2021-03-11 17:45:20.256487        x2: 0.704    y2: 0.304    z2: -0.656
time: 2021-03-11 17:45:20.695440        x1: -0.608    y1: 0.064    z1: -0.832
time: 2021-03-11 17:45:20.695440        x2: 0.704    y2: 0.4    z2: -0.592
time: 2021-03-11 17:45:21.085535        x1: -0.624    y1: 0.064    z1: -0.816
time: 2021-03-11 17:45:21.085535        x2: 0.688    y2: 0.464    z2: -0.624
time: 2021-03-11 17:45:21.426240        x1: -0.672    y1: 0.08    z1: -0.784
time: 2021-03-11 17:45:21.426240        x2: 0.672    y2: 0.464    z2: -0.624
time: 2021-03-11 17:45:21.767464        x1: -0.656    y1: 0.08    z1: -0.768
time: 2021-03-11 17:45:21.767464        x2: 0.688    y2: 0.48    z2: -0.592
time: 2021-03-11 17:45:22.060869        x1: -0.672    y1: 0.08    z1: -0.784
time: 2021-03-11 17:45:22.060869        x2: 0.688    y2: 0.48    z2: -0.576
time: 2021-03-11 17:45:22.451290        x1: -0.688    y1: 0.064    z1: -0.784
time: 2021-03-11 17:45:22.451290        x2: 0.688    y2: 0.496    z2: -0.576
time: 2021-03-11 17:45:22.840018        x1: -0.688    y1: 0.08    z1: -0.752
time: 2021-03-11 17:45:22.840018        x2: 0.688    y2: 0.48    z2: -0.592
time: 2021-03-11 17:45:23.132563        x1: -0.688    y1: 0.08    z1: -0.752
time: 2021-03-11 17:45:23.132563        x2: 0.656    y2: 0.48    z2: -0.608
time: 2021-03-11 17:45:23.425984        x1: -0.688    y1: 0.08    z1: -0.768
time: 2021-03-11 17:45:23.425984        x2: 0.672    y2: 0.48    z2: -0.608
time: 2021-03-11 17:45:23.816249        x1: -0.672    y1: 0.064    z1: -0.768
time: 2021-03-11 17:45:23.816249        x2: 0.656    y2: 0.48    z2: -0.64
time: 2021-03-11 17:45:24.205955        x1: -0.672    y1: 0.064    z1: -0.768
time: 2021-03-11 17:45:24.205955        x2: 0.64    y2: 0.496    z2: -0.624
time: 2021-03-11 17:45:24.644737        x1: -0.56    y1: -0.304    z1: -1.024
time: 2021-03-11 17:45:24.644737        x2: 0.704    y2: 0.384    z2: -0.64
time: 2021-03-11 17:45:25.034768        x1: -0.304    y1: 0.384    z1: -0.688
time: 2021-03-11 17:45:25.034768        x2: 0.752    y2: 0.24    z2: -0.72
time: 2021-03-11 17:45:25.473553        x1: -0.4    y1: 0.144    z1: -1.008
time: 2021-03-11 17:45:25.473553        x2: 0.688    y2: 0.208    z2: -0.752
time: 2021-03-11 17:45:25.912289        x1: -0.368    y1: 0.304    z1: -0.992
time: 2021-03-11 17:45:25.912289        x2: 0.56    y2: 0.336    z2: -0.72
time: 2021-03-11 17:45:26.302632        x1: -0.256    y1: 0.032    z1: -0.912
time: 2021-03-11 17:45:26.302632        x2: 0.24    y2: 0.08    z2: -1.008
time: 2021-03-11 17:45:26.741056        x1: -0.352    y1: -0.016    z1: -1.008
time: 2021-03-11 17:45:26.741056        x2: 0.352    y2: 0.256    z2: -0.96
time: 2021-03-11 17:45:27.179735        x1: -0.352    y1: 0.048    z1: -0.992
time: 2021-03-11 17:45:27.179735        x2: 0.352    y2: 0.208    z2: -0.96
time: 2021-03-11 17:45:27.520187        x1: -0.416    y1: 0.064    z1: -0.96
time: 2021-03-11 17:45:27.520187        x2: 0.4    y2: 0.176    z2: -0.912
time: 2021-03-11 17:45:27.812769        x1: -0.416    y1: 0.064    z1: -1.04
time: 2021-03-11 17:45:27.812769        x2: 0.336    y2: 0.224    z2: -0.928
time: 2021-03-11 17:45:28.105479        x1: -0.448    y1: 0.0    z1: -0.928
time: 2021-03-11 17:45:28.105479        x2: 0.352    y2: 0.192    z2: -0.96
time: 2021-03-11 17:45:28.446686        x1: -0.608    y1: 0.032    z1: -0.848
time: 2021-03-11 17:45:28.446686        x2: 0.384    y2: 0.24    z2: -0.912
time: 2021-03-11 17:45:28.836789        x1: -0.848    y1: 0.08    z1: -0.672
time: 2021-03-11 17:45:28.836789        x2: 0.384    y2: 0.24    z2: -0.944
time: 2021-03-11 17:45:29.177672        x1: -0.736    y1: 0.064    z1: -0.72
time: 2021-03-11 17:45:29.177672        x2: 0.384    y2: 0.224    z2: -0.928
time: 2021-03-11 17:45:29.518653        x1: -0.752    y1: 0.064    z1: -0.72
time: 2021-03-11 17:45:29.518653        x2: 0.336    y2: 0.288    z2: -0.96
time: 2021-03-11 17:45:29.859921        x1: -0.736    y1: 0.064    z1: -0.72
time: 2021-03-11 17:45:29.859921        x2: 0.32    y2: 0.416    z2: -0.768
time: 2021-03-11 17:45:30.250594        x1: -0.688    y1: 0.032    z1: -0.768
time: 2021-03-11 17:45:30.250594        x2: 0.384    y2: -0.032    z2: -1.072
time: 2021-03-11 17:45:30.591186        x1: -0.736    y1: 0.064    z1: -0.736
time: 2021-03-11 17:45:30.591186        x2: 0.176    y2: -0.032    z2: -0.96
time: 2021-03-11 17:45:30.932529        x1: -0.704    y1: 0.064    z1: -0.752
time: 2021-03-11 17:45:30.932529        x2: 0.304    y2: -0.016    z2: -0.992
time: 2021-03-11 17:45:31.225573        x1: -0.736    y1: 0.064    z1: -0.736
time: 2021-03-11 17:45:31.225573        x2: 0.304    y2: -0.016    z2: -0.992
time: 2021-03-11 17:45:31.665209        x1: -0.72    y1: 0.064    z1: -0.752
time: 2021-03-11 17:45:31.665209        x2: 0.304    y2: -0.032    z2: -0.976
